statusId | label
1|test
statusId|sensorName|value|timestamp
1|Gravity Sensor|[-0.16417292,3.961725,8.96929]|1477918487412
1|Linear Acceleration Sensor|[0.19290422,-0.061451435,-0.18948364]|1477918487412
1|YAS537 Magnetic Sensor|[7.8,-30.300001,-32.3]|1477918487412
1|K6DS3TR Acceleration Sensor|[-0.021548472,3.869148,8.877971]|1477918487412
1|K6DS3TR Acceleration Sensor|[-0.021548472,3.9098508,8.952193]|1477918487417
1|K6DS3TR Gyroscope Sensor|[0.02687807,0.12950343,-0.019547688]|1477918487417
1|K6DS3TR Gyroscope Sensor|[0.02443461,0.14905111,-0.02076942]|1477918487422
1|Linear Acceleration Sensor|[0.12570642,-0.05992341,0.06911564]|1477918487422
1|Gravity Sensor|[-0.15922627,3.9673798,8.966878]|1477918487422
1|YAS537 Magnetic Sensor|[7.8,-30.2,-32.3]|1477918487422
1|K6DS3TR Acceleration Sensor|[-0.03351985,3.9074564,9.035994]|1477918487422
1|K6DS3TR Acceleration Sensor|[-0.09577099,3.938582,9.122187]|1477918487427
1|K6DS3TR Gyroscope Sensor|[0.02565634,0.15027285,-0.017104227]|1477918487426
1|K6DS3TR Gyroscope Sensor|[0.02321288,0.14782938,-0.017104227]|1477918487431
1|Gravity Sensor|[-0.15634127,3.9688046,8.966299]|1477918487432
1|Linear Acceleration Sensor|[0.053387456,-0.011068344,0.2133503]|1477918487432
1|YAS537 Magnetic Sensor|[7.8,-30.2,-32.3]|1477918487432
1|K6DS3TR Acceleration Sensor|[-0.102953814,3.9577363,9.179649]|1477918487432
1|K6DS3TR Acceleration Sensor|[-0.11013664,3.9697077,9.222747]|1477918487437
1|K6DS3TR Gyroscope Sensor|[0.02321288,0.13439035,-0.012217305]|1477918487437
1|K6DS3TR Gyroscope Sensor|[0.02443461,0.1160644,-0.012217305]|1477918487442
1|Linear Acceleration Sensor|[0.032022357,0.02670455,0.339386]|1477918487442
1|Gravity Sensor|[-0.15413037,3.966946,8.96716]|1477918487442
1|YAS537 Magnetic Sensor|[7.8,-30.2,-32.3]|1477918487442
1|K6DS3TR Acceleration Sensor|[-0.12210801,3.9936504,9.306546]|1477918487442
1|K6DS3TR Acceleration Sensor|[-0.16281068,4.005622,9.354432]|1477918487447
1|K6DS3TR Gyroscope Sensor|[0.02565634,0.1001819,-0.009773844]|1477918487446
1|K6DS3TR Gyroscope Sensor|[0.029321533,0.0842994,-0.007330383]|1477918487451
1|Gravity Sensor|[-0.15088408,3.9626257,8.969125]|1477918487452
1|Linear Acceleration Sensor|[-0.07417776,0.047784567,0.4523468]|1477918487452
1|YAS537 Magnetic Sensor|[7.8,-30.2,-32.3]|1477918487452
1|K6DS3TR Acceleration Sensor|[-0.22506183,4.0104103,9.421472]|1477918487452
1|K6DS3TR Acceleration Sensor|[-0.2466103,3.9960446,9.4095]|1477918487457
1|K6DS3TR Gyroscope Sensor|[0.03176499,0.07452556,-0.007330383]|1477918487457
1|K6DS3TR Gyroscope Sensor|[0.034208454,0.05497787,-0.0012217305]|1477918487462
1|Linear Acceleration Sensor|[-0.120454594,0.049372435,0.39923954]|1477918487462
1|Gravity Sensor|[-0.15009846,3.9562495,8.971952]|1477918487462
1|YAS537 Magnetic Sensor|[7.9,-30.2,-32.2]|1477918487462
1|K6DS3TR Acceleration Sensor|[-0.27055305,4.005622,9.371192]|1477918487462
1|K6DS3TR Acceleration Sensor|[-0.27055305,4.0128045,9.323306]|1477918487467
1|K6DS3TR Gyroscope Sensor|[0.039095376,0.047647487,-0.002443461]|1477918487467
1|K6DS3TR Gyroscope Sensor|[0.03176499,0.034208454,-0.0036651916]|1477918487472
1|Gravity Sensor|[-0.15210667,3.9492838,8.974986]|1477918487472
1|Linear Acceleration Sensor|[-0.13281202,0.046760798,0.27170277]|1477918487472
1|YAS537 Magnetic Sensor|[7.9,-30.1,-32.2]|1477918487472
1|K6DS3TR Acceleration Sensor|[-0.2849187,3.9960446,9.246689]|1477918487472
1|K6DS3TR Acceleration Sensor|[-0.2944958,3.9864676,9.174861]|1477918487477
1|K6DS3TR Gyroscope Sensor|[0.029321533,0.037873644,0.0]|1477918487476
1|K6DS3TR Gyroscope Sensor|[0.02565634,0.037873644,0.002443461]|1477918487481
1|Linear Acceleration Sensor|[-0.11131096,0.02443552,0.096580505]|1477918487481
1|Gravity Sensor|[-0.15684783,3.9428778,8.977721]|1477918487481
1|YAS537 Magnetic Sensor|[7.9,-30.1,-32.2]|1477918487481
1|K6DS3TR Acceleration Sensor|[-0.2681588,3.9673133,9.074302]|1477918487482
1|K6DS3TR Acceleration Sensor|[-0.24421602,3.9505534,8.964165]|1477918487487
1|K6DS3TR Gyroscope Sensor|[0.021991149,0.04520403,0.004886922]|1477918487487
1|K6DS3TR Gyroscope Sensor|[0.02565634,0.06352998,0.0036651916]|1477918487492
1|Gravity Sensor|[-0.16403957,3.9380631,8.979706]|1477918487492
1|Linear Acceleration Sensor|[-0.049050897,0.014884472,-0.09694672]|1477918487492
1|YAS537 Magnetic Sensor|[7.9,-30.1,-32.2]|1477918487492
1|K6DS3TR Acceleration Sensor|[-0.21309046,3.9529476,8.882759]|1477918487492
1|K6DS3TR Acceleration Sensor|[-0.21069619,3.955342,8.842057]|1477918487497
1|K6DS3TR Gyroscope Sensor|[0.029321533,0.081855945,0.0012217305]|1477918487497
1|K6DS3TR Gyroscope Sensor|[0.029321533,0.09896017,-0.004886922]|1477918487502
1|Linear Acceleration Sensor|[-0.038028672,0.0042750835,-0.17878819]|1477918487502
1|Gravity Sensor|[-0.17266752,3.9367013,8.980143]|1477918487502
1|YAS537 Magnetic Sensor|[7.9,-30.0,-32.100002]|1477918487502
1|K6DS3TR Acceleration Sensor|[-0.21069619,3.9409764,8.801354]|1477918487502
1|K6DS3TR Acceleration Sensor|[-0.2083019,3.9242165,8.775017]|1477918487507
1|K6DS3TR Gyroscope Sensor|[0.028099801,0.112399206,-0.002443461]|1477918487506
1|K6DS3TR Gyroscope Sensor|[0.032986723,0.12339478,-0.0036651916]|1477918487511
1|Gravity Sensor|[-0.18174003,3.939326,8.97881]|1477918487511
1|Linear Acceleration Sensor|[-0.014590502,-0.015109539,-0.21337032]|1477918487511
1|YAS537 Magnetic Sensor|[8.0,-30.0,-32.100002]|1477918487512
1|K6DS3TR Acceleration Sensor|[-0.19633053,3.9242165,8.76544]|1477918487512
1|K6DS3TR Acceleration Sensor|[-0.21069619,3.8954852,8.794171]|1477918487517
1|K6DS3TR Gyroscope Sensor|[0.039095376,0.13194689,-0.0036651916]|1477918487517
1|K6DS3TR Gyroscope Sensor|[0.03176499,0.1282817,0.004886922]|1477918487522
1|Linear Acceleration Sensor|[-0.0057705343,-0.04439497,-0.1639576]|1477918487522
1|Gravity Sensor|[-0.19295427,3.9422743,8.9772835]|1477918487522
1|YAS537 Magnetic Sensor|[8.0,-30.0,-32.0]|1477918487522
1|K6DS3TR Acceleration Sensor|[-0.1987248,3.8978794,8.813326]|1477918487522
1|K6DS3TR Acceleration Sensor|[-0.23224466,3.912245,8.842057]|1477918487527
1|K6DS3TR Gyroscope Sensor|[0.028099801,0.11728613,0.002443461]|1477918487527
1|K6DS3TR Gyroscope Sensor|[0.02687807,0.09773844,0.004886922]|1477918487531
1|Gravity Sensor|[-0.20181568,3.9460618,8.975423]|1477918487532
1|Linear Acceleration Sensor|[-0.061554536,-0.012268305,-0.13336563]|1477918487532
1|YAS537 Magnetic Sensor|[8.1,-29.9,-31.9]|1477918487532
1|K6DS3TR Acceleration Sensor|[-0.26337022,3.9337935,8.842057]|1477918487532
1|K6DS3TR Acceleration Sensor|[-0.25858167,3.9194279,8.834874]|1477918487537
1|K6DS3TR Gyroscope Sensor|[0.021991149,0.07452556,0.0061086523]|1477918487536
1|K6DS3TR Gyroscope Sensor|[0.012217305,0.058643065,0.0061086523]|1477918487541
1|Linear Acceleration Sensor|[-0.03141907,-0.04582572,-0.18238068]|1477918487542
1|Gravity Sensor|[-0.21040268,3.9484937,8.974157]|1477918487542
1|YAS537 Magnetic Sensor|[8.1,-30.0,-31.9]|1477918487542
1|K6DS3TR Acceleration Sensor|[-0.24182175,3.902668,8.791777]|1477918487542
1|K6DS3TR Acceleration Sensor|[-0.24900457,3.8883023,8.801354]|1477918487547
1|K6DS3TR Gyroscope Sensor|[0.009773844,0.04153884,0.0036651916]|1477918487547
1|K6DS3TR Gyroscope Sensor|[0.0061086523,0.028099801,0.0036651916]|1477918487552
1|Gravity Sensor|[-0.21451102,3.9514036,8.972778]|1477918487552
1|Linear Acceleration Sensor|[-0.07040767,-0.077466965,-0.14508724]|1477918487552
1|YAS537 Magnetic Sensor|[8.1,-29.9,-31.800001]|1477918487552
1|K6DS3TR Acceleration Sensor|[-0.2849187,3.8739367,8.827691]|1477918487552
1|K6DS3TR Acceleration Sensor|[-0.26097596,3.8906965,8.834874]|1477918487557
1|K6DS3TR Gyroscope Sensor|[0.002443461,0.02321288,0.002443461]|1477918487556
1|K6DS3TR Gyroscope Sensor|[-0.0036651916,0.0036651916,0.002443461]|1477918487561
1|Linear Acceleration Sensor|[-0.044095173,-0.08280611,-0.118450165]|1477918487561
1|Gravity Sensor|[-0.21688078,3.9519541,8.972479]|1477918487561
1|YAS537 Magnetic Sensor|[8.1,-29.9,-31.9]|1477918487561
1|K6DS3TR Acceleration Sensor|[-0.26097596,3.869148,8.854029]|1477918487562
1|K6DS3TR Acceleration Sensor|[-0.26097596,3.849994,8.875577]|1477918487567
1|K6DS3TR Gyroscope Sensor|[-0.010995574,-0.007330383,0.002443461]|1477918487567
1|K6DS3TR Gyroscope Sensor|[-0.004886922,-0.015882496,0.0061086523]|1477918487572
1|Gravity Sensor|[-0.21976858,3.9514627,8.972627]|1477918487572
1|Linear Acceleration Sensor|[-0.01726462,-0.10865164,-0.05395317]|1477918487572
1|YAS537 Magnetic Sensor|[8.2,-29.9,-31.800001]|1477918487572
1|K6DS3TR Acceleration Sensor|[-0.2370332,3.842811,8.9186735]|1477918487572
1|K6DS3TR Acceleration Sensor|[-0.24182175,3.8547823,8.990502]|1477918487577
1|K6DS3TR Gyroscope Sensor|[-0.004886922,-0.021991149,0.009773844]|1477918487577
1|K6DS3TR Gyroscope Sensor|[-0.008552114,-0.030543262,0.009773844]|1477918487582
1|Linear Acceleration Sensor|[-0.009009808,-0.08189368,0.124406815]|1477918487582
1|Gravity Sensor|[-0.22084057,3.9486475,8.973838]|1477918487582
1|YAS537 Magnetic Sensor|[8.2,-29.9,-31.800001]|1477918487582
1|K6DS3TR Acceleration Sensor|[-0.22985038,3.8667538,9.098245]|1477918487582
1|K6DS3TR Acceleration Sensor|[-0.23224466,3.8883023,9.201198]|1477918487587
1|K6DS3TR Gyroscope Sensor|[-0.004886922,-0.032986723,0.012217305]|1477918487586
1|K6DS3TR Gyroscope Sensor|[0.008552114,-0.037873644,0.012217305]|1477918487591
1|Gravity Sensor|[-0.22038734,3.9427407,8.976447]|1477918487591
1|Linear Acceleration Sensor|[0.031239629,-0.030495644,0.30376244]|1477918487592
1|YAS537 Magnetic Sensor|[8.2,-29.9,-31.800001]|1477918487592
1|K6DS3TR Acceleration Sensor|[-0.18914771,3.912245,9.28021]|1477918487592
1|K6DS3TR Acceleration Sensor|[-0.19633053,3.9457648,9.3280945]|1477918487597
1|K6DS3TR Gyroscope Sensor|[0.013439035,-0.036651913,0.013439035]|1477918487597
1|K6DS3TR Gyroscope Sensor|[0.02076942,-0.032986723,0.015882496]|1477918487602
1|Linear Acceleration Sensor|[0.04311569,0.022356272,0.38427258]|1477918487602
1|Gravity Sensor|[-0.21789776,3.93538,8.979736]|1477918487602
1|YAS537 Magnetic Sensor|[8.2,-29.9,-31.9]|1477918487602
1|K6DS3TR Acceleration Sensor|[-0.17478207,3.9577363,9.364009]|1477918487602
1|K6DS3TR Acceleration Sensor|[-0.13886794,3.9577363,9.378374]|1477918487607
1|K6DS3TR Gyroscope Sensor|[0.028099801,-0.021991149,0.015882496]|1477918487607
1|K6DS3TR Gyroscope Sensor|[0.039095376,-0.017104227,0.009773844]|1477918487611
1|Gravity Sensor|[-0.21429324,3.927425,8.983306]|1477918487612
1|Linear Acceleration Sensor|[0.16161919,0.04228282,0.4214058]|1477918487612
1|YAS537 Magnetic Sensor|[8.2,-29.9,-31.9]|1477918487612
1|K6DS3TR Acceleration Sensor|[-0.052674048,3.9697077,9.404712]|1477918487612
1|K6DS3TR Acceleration Sensor|[-0.045491222,3.9457648,9.39274]|1477918487617
1|K6DS3TR Gyroscope Sensor|[0.04642576,-0.007330383,0.0]|1477918487616
1|K6DS3TR Gyroscope Sensor|[0.059864793,0.002443461,0.0012217305]|1477918487621
1|Linear Acceleration Sensor|[0.13292132,0.03081584,0.4250641]|1477918487622
1|Gravity Sensor|[-0.20714384,3.9197376,8.98683]|1477918487622
1|YAS537 Magnetic Sensor|[8.3,-29.9,-31.800001]|1477918487622
1|K6DS3TR Acceleration Sensor|[-0.07422252,3.9505534,9.411894]|1477918487622
1|K6DS3TR Acceleration Sensor|[-0.09337672,3.9601305,9.366403]|1477918487627
1|K6DS3TR Gyroscope Sensor|[0.062308256,0.009773844,-0.0012217305]|1477918487627
1|K6DS3TR Gyroscope Sensor|[0.07086037,0.021991149,-0.009773844]|1477918487632
1|Gravity Sensor|[-0.19908856,3.9122093,8.990293]|1477918487632
1|Linear Acceleration Sensor|[0.069797724,0.040738344,0.28512764]|1477918487632
1|YAS537 Magnetic Sensor|[8.3,-29.9,-31.800001]|1477918487632
1|K6DS3TR Acceleration Sensor|[-0.12929083,3.9529476,9.27542]|1477918487632
1|K6DS3TR Acceleration Sensor|[-0.102953814,3.9266107,9.191621]|1477918487637
1|K6DS3TR Gyroscope Sensor|[0.07086037,0.028099801,-0.007330383]|1477918487636
1|K6DS3TR Gyroscope Sensor|[0.07086037,0.042760566,-0.013439035]|1477918487641
1|Linear Acceleration Sensor|[0.049390197,0.02260089,0.09571934]|1477918487642
1|Gravity Sensor|[-0.19304669,3.906404,8.992948]|1477918487641
1|YAS537 Magnetic Sensor|[8.400001,-29.9,-31.800001]|1477918487641
1|K6DS3TR Acceleration Sensor|[-0.14365649,3.929005,9.088667]|1477918487642
1|K6DS3TR Acceleration Sensor|[-0.16281068,3.8906965,8.988108]|1477918487646
1|K6DS3TR Gyroscope Sensor|[0.07086037,0.04886922,-0.018325957]|1477918487647
1|K6DS3TR Gyroscope Sensor|[0.064751714,0.062308256,-0.014660766]|1477918487652
1|Linear Acceleration Sensor|[0.026461676,-0.012201309,-0.0064430237]|1477918487652
1|Gravity Sensor|[-0.18927236,3.9028978,8.994551]|1477918487652
1|YAS537 Magnetic Sensor|[8.400001,-29.9,-31.800001]|1477918487652
1|K6DS3TR Acceleration Sensor|[-0.18435916,3.9002736,8.865999]|1477918487652
1|K6DS3TR Acceleration Sensor|[-0.21548474,3.9002736,8.81572]|1477918487657
1|K6DS3TR Gyroscope Sensor|[0.059864793,0.06841691,-0.019547688]|1477918487657
1|K6DS3TR Gyroscope Sensor|[0.05497787,0.07696902,-0.019547688]|1477918487662
1|Linear Acceleration Sensor|[-0.048313856,-0.00934124,-0.23411179]|1477918487662
1|Gravity Sensor|[-0.18871935,3.902432,8.994763]|1477918487662
1|YAS537 Magnetic Sensor|[8.400001,-29.9,-31.7]|1477918487662
1|K6DS3TR Acceleration Sensor|[-0.2370332,3.8930907,8.760652]|1477918487662
1|K6DS3TR Acceleration Sensor|[-0.31365,3.9337935,8.763046]|1477918487667
1|K6DS3TR Gyroscope Sensor|[0.04886922,0.07819075,-0.02443461]|1477918487666
1|K6DS3TR Gyroscope Sensor|[0.04153884,0.0720821,-0.02321288]|1477918487671
1|Gravity Sensor|[-0.19208115,3.9047117,8.993703]|1477918487671
1|Linear Acceleration Sensor|[-0.19818565,0.05541873,-0.24981117]|1477918487671
1|YAS537 Magnetic Sensor|[8.400001,-29.9,-31.7]|1477918487672
1|K6DS3TR Acceleration Sensor|[-0.3902668,3.9601305,8.743892]|1477918487672
1|K6DS3TR Acceleration Sensor|[-0.39505535,3.9744961,8.74868]|1477918487677
1|K6DS3TR Gyroscope Sensor|[0.036651913,0.061086524,-0.014660766]|1477918487677
1|K6DS3TR Gyroscope Sensor|[0.039095376,0.062308256,-0.013439035]|1477918487682
1|Linear Acceleration Sensor|[-0.24856344,0.097779036,-0.22326088]|1477918487682
1|Gravity Sensor|[-0.20156023,3.910237,8.991096]|1477918487682
1|YAS537 Magnetic Sensor|[8.400001,-29.800001,-31.7]|1477918487682
1|K6DS3TR Acceleration Sensor|[-0.45012367,4.008016,8.767835]|1477918487682
1|K6DS3TR Acceleration Sensor|[-0.45251793,4.0295644,8.763046]|1477918487687
1|K6DS3TR Gyroscope Sensor|[0.040317107,0.042760566,-0.0036651916]|1477918487687
1|K6DS3TR Gyroscope Sensor|[0.043982297,0.037873644,-0.0012217305]|1477918487692
1|Gravity Sensor|[-0.21615635,3.9196188,8.986669]|1477918487692
1|Linear Acceleration Sensor|[-0.22199593,0.12191701,-0.24995995]|1477918487692
1|YAS537 Magnetic Sensor|[8.400001,-29.9,-31.7]|1477918487692
1|K6DS3TR Acceleration Sensor|[-0.43815228,4.041536,8.736709]|1477918487692
1|K6DS3TR Acceleration Sensor|[-0.40223816,4.0582957,8.71516]|1477918487697
1|K6DS3TR Gyroscope Sensor|[0.04642576,0.030543262,0.0036651916]|1477918487696
1|K6DS3TR Gyroscope Sensor|[0.04520403,0.019547688,0.007330383]|1477918487701
1|Linear Acceleration Sensor|[-0.16751608,0.16335845,-0.28909206]|1477918487702
1|Gravity Sensor|[-0.23232782,3.933246,8.9803095]|1477918487702
1|YAS537 Magnetic Sensor|[8.400001,-29.800001,-31.7]|1477918487702
1|K6DS3TR Acceleration Sensor|[-0.3998439,4.0966043,8.691217]|1477918487702
1|K6DS3TR Acceleration Sensor|[-0.38787252,4.1157584,8.717555]|1477918487707
1|K6DS3TR Gyroscope Sensor|[0.04886922,0.019547688,0.008552114]|1477918487707
1|K6DS3TR Gyroscope Sensor|[0.047647487,0.019547688,0.008552114]|1477918487712
1|Gravity Sensor|[-0.24797155,3.9512715,8.971974]|1477918487712
1|Linear Acceleration Sensor|[-0.10877539,0.18124676,-0.21371746]|1477918487712
1|YAS537 Magnetic Sensor|[8.5,-29.800001,-31.7]|1477918487712
1|K6DS3TR Acceleration Sensor|[-0.35674694,4.1325183,8.758257]|1477918487712
1|K6DS3TR Acceleration Sensor|[-0.36392978,4.1516724,8.772623]|1477918487717
1|K6DS3TR Gyroscope Sensor|[0.037873644,0.012217305,0.015882496]|1477918487717
1|K6DS3TR Gyroscope Sensor|[0.04520403,0.009773844,0.018325957]|1477918487722
1|Linear Acceleration Sensor|[-0.0848093,0.17268562,-0.15874672]|1477918487722
1|Gravity Sensor|[-0.26236054,3.9718041,8.962495]|1477918487722
1|YAS537 Magnetic Sensor|[8.5,-29.800001,-31.6]|1477918487722
1|K6DS3TR Acceleration Sensor|[-0.34716985,4.14449,8.803748]|1477918487722
1|K6DS3TR Acceleration Sensor|[-0.32801566,4.1780095,8.810931]|1477918487728
1|K6DS3TR Gyroscope Sensor|[0.039095376,0.017104227,0.02565634]|1477918487727
1|K6DS3TR Gyroscope Sensor|[0.034208454,0.02443461,0.02565634]|1477918487732
1|Gravity Sensor|[-0.274013,3.9926717,8.9528675]|1477918487732
1|Linear Acceleration Sensor|[-0.046819806,0.15900064,-0.10362816]|1477918487732
1|YAS537 Magnetic Sensor|[8.5,-29.9,-31.6]|1477918487732
1|K6DS3TR Acceleration Sensor|[-0.32083282,4.1516724,8.849239]|1477918487733
1|K6DS3TR Acceleration Sensor|[-0.2944958,4.1373067,8.870789]|1477918487738
1|K6DS3TR Gyroscope Sensor|[0.02565634,0.02687807,0.02321288]|1477918487737
1|Gravity Sensor|[-0.28408876,4.0119643,8.943925]|1477918487742
1|Linear Acceleration Sensor|[-0.012801319,0.06788015,-0.058771133]|1477918487742
1|K6DS3TR Gyroscope Sensor|[0.018325957,0.02687807,0.02687807]|1477918487742
1|YAS537 Magnetic Sensor|[8.6,-29.800001,-31.5]|1477918487742
1|K6DS3TR Acceleration Sensor|[-0.29689008,4.0798445,8.885154]|1477918487742
1|K6DS3TR Acceleration Sensor|[-0.28731298,4.0726614,8.921068]|1477918487747
1|K6DS3TR Gyroscope Sensor|[0.019547688,0.034208454,0.02565634]|1477918487747
1|Gravity Sensor|[-0.2913758,4.026434,8.937186]|1477918487752
1|Linear Acceleration Sensor|[0.039976925,0.0079193115,-0.011329651]|1477918487752
1|YAS537 Magnetic Sensor|[8.6,-29.9,-31.5]|1477918487752
1|K6DS3TR Gyroscope Sensor|[0.014660766,0.04153884,0.017104227]|1477918487753
1|K6DS3TR Acceleration Sensor|[-0.25139886,4.0343533,8.925857]|1477918487753
1|K6DS3TR Acceleration Sensor|[-0.2849187,4.0032277,8.947405]|1477918487758
1|K6DS3TR Gyroscope Sensor|[0.012217305,0.043982297,0.012217305]|1477918487758
1|Gravity Sensor|[-0.29633707,4.0361543,8.932637]|1477918487762
1|Linear Acceleration Sensor|[0.0018412769,-0.07602382,0.024344444]|1477918487762
1|YAS537 Magnetic Sensor|[8.6,-29.9,-31.5]|1477918487762
1|K6DS3TR Gyroscope Sensor|[0.007330383,0.04886922,0.0036651916]|1477918487762
1|K6DS3TR Acceleration Sensor|[-0.2944958,3.9601305,8.956982]|1477918487763
1|K6DS3TR Acceleration Sensor|[-0.32801566,3.9505534,8.942616]|1477918487768
1|K6DS3TR Gyroscope Sensor|[0.007330383,0.058643065,0.002443461]|1477918487767
1|Gravity Sensor|[-0.3009045,4.03979,8.930841]|1477918487772
1|Linear Acceleration Sensor|[-0.07499662,-0.06050539,0.040506363]|1477918487772
1|YAS537 Magnetic Sensor|[8.5,-29.9,-31.5]|1477918487772
1|K6DS3TR Gyroscope Sensor|[-0.0036651916,0.07086037,0.004886922]|1477918487772
1|K6DS3TR Acceleration Sensor|[-0.37590113,3.9792848,8.971348]|1477918487772
1|K6DS3TR Acceleration Sensor|[-0.38547826,3.991256,8.947405]|1477918487777
1|K6DS3TR Gyroscope Sensor|[-0.0061086523,0.07819075,0.009773844]|1477918487777
1|Gravity Sensor|[-0.30702737,4.0394773,8.930774]|1477918487783
1|Linear Acceleration Sensor|[-0.05690241,-0.05300975,0.09564209]|1477918487783
1|YAS537 Magnetic Sensor|[8.7,-29.9,-31.4]|1477918487783
1|K6DS3TR Gyroscope Sensor|[-0.017104227,0.09040806,0.015882496]|1477918487783
1|K6DS3TR Acceleration Sensor|[-0.36392978,3.9864676,9.026416]|1477918487783
1|K6DS3TR Acceleration Sensor|[-0.3615355,3.9840732,9.09585]|1477918487788
1|K6DS3TR Gyroscope Sensor|[-0.015882496,0.09285152,0.017104227]|1477918487788
1|Gravity Sensor|[-0.31596246,4.0355506,8.932239]|1477918487792
1|Linear Acceleration Sensor|[-0.019235998,-0.03711176,0.2785368]|1477918487792
1|YAS537 Magnetic Sensor|[8.7,-29.9,-31.300001]|1477918487792
1|K6DS3TR Gyroscope Sensor|[-0.015882496,0.096516706,0.018325957]|1477918487792
1|K6DS3TR Acceleration Sensor|[-0.33519846,3.9984388,9.210775]|1477918487793
1|K6DS3TR Acceleration Sensor|[-0.33759275,3.9673133,9.25866]|1477918487798
1|K6DS3TR Gyroscope Sensor|[-0.009773844,0.08307768,0.02076942]|1477918487797
1|Gravity Sensor|[-0.32356715,4.0285087,8.935143]|1477918487802
1|Linear Acceleration Sensor|[0.007522881,-0.06598377,0.4408369]|1477918487802
1|YAS537 Magnetic Sensor|[8.7,-29.9,-31.300001]|1477918487802
1|K6DS3TR Gyroscope Sensor|[0.0012217305,0.07086037,0.019547688]|1477918487802
1|K6DS3TR Acceleration Sensor|[-0.31604427,3.962525,9.37598]|1477918487803
1|K6DS3TR Acceleration Sensor|[-0.31365,3.9888618,9.452597]|1477918487808
1|K6DS3TR Gyroscope Sensor|[0.013439035,0.05497787,0.019547688]|1477918487808
1|Gravity Sensor|[-0.3271025,4.017508,8.939967]|1477918487813
1|Linear Acceleration Sensor|[0.0134525,-0.02864623,0.5126295]|1477918487813
1|YAS537 Magnetic Sensor|[8.7,-29.9,-31.300001]|1477918487813
1|K6DS3TR Gyroscope Sensor|[0.021991149,0.037873644,0.018325957]|1477918487813
1|K6DS3TR Acceleration Sensor|[-0.29928434,3.9936504,9.529214]|1477918487813
1|K6DS3TR Acceleration Sensor|[-0.32562137,4.0319586,9.5483675]|1477918487818
1|K6DS3TR Gyroscope Sensor|[0.036651913,0.017104227,0.021991149]|1477918487817
1|Gravity Sensor|[-0.3263115,4.0035896,8.946237]|1477918487822
1|Linear Acceleration Sensor|[0.00547868,0.06667757,0.59016037]|1477918487822
1|K6DS3TR Gyroscope Sensor|[0.05131268,-0.007330383,0.021991149]|1477918487822
1|YAS537 Magnetic Sensor|[8.7,-29.9,-31.4]|1477918487822
1|K6DS3TR Acceleration Sensor|[-0.32083282,4.070267,9.536397]|1477918487823
1|K6DS3TR Gyroscope Sensor|[0.061086524,-0.02687807,0.02565634]|1477918487827
1|K6DS3TR Acceleration Sensor|[-0.30886146,4.063084,9.502876]|1477918487827
1|Gravity Sensor|[-0.32203972,3.9912815,8.951889]|1477918487833
1|Linear Acceleration Sensor|[0.03233248,0.093351364,0.49113083]|1477918487833
1|K6DS3TR Gyroscope Sensor|[0.07086037,-0.042760566,0.02443461]|1477918487833
1|YAS537 Magnetic Sensor|[8.7,-29.9,-31.4]|1477918487833
1|K6DS3TR Acceleration Sensor|[-0.28970724,4.084633,9.44302]|1477918487833
1|K6DS3TR Acceleration Sensor|[-0.2753416,4.0151987,9.29218]|1477918487838
1|K6DS3TR Gyroscope Sensor|[0.08307768,-0.05497787,0.02076942]|1477918487838
1|K6DS3TR Gyroscope Sensor|[0.08552113,-0.061086524,0.019547688]|1477918487843
1|Linear Acceleration Sensor|[0.08262269,0.031065702,0.1777649]|1477918487843
1|Gravity Sensor|[-0.31486735,3.9817388,8.956393]|1477918487843
1|YAS537 Magnetic Sensor|[8.7,-29.9,-31.4]|1477918487843
1|K6DS3TR Acceleration Sensor|[-0.23224466,4.0128045,9.134158]|1477918487843
1|K6DS3TR Acceleration Sensor|[-0.20111908,3.972102,8.983319]|1477918487848
1|K6DS3TR Gyroscope Sensor|[0.087964594,-0.057421334,0.013439035]|1477918487847
1|K6DS3TR Gyroscope Sensor|[0.0842994,-0.034208454,0.0036651916]|1477918487852
1|Gravity Sensor|[-0.3055027,3.9760494,8.959245]|1477918487852
1|Linear Acceleration Sensor|[0.12114355,-0.04225588,-0.21295929]|1477918487852
1|YAS537 Magnetic Sensor|[8.7,-29.9,-31.4]|1477918487852
1|K6DS3TR Acceleration Sensor|[-0.18435916,3.9337935,8.746285]|1477918487853
1|K6DS3TR Acceleration Sensor|[-0.16041641,3.9194279,8.628966]|1477918487858
1|K6DS3TR Gyroscope Sensor|[0.07941248,-0.009773844,-0.002443461]|1477918487858
1|K6DS3TR Gyroscope Sensor|[0.07086037,0.02321288,-0.0036651916]|1477918487863
1|Linear Acceleration Sensor|[0.12717949,-0.03849578,-0.49636936]|1477918487863
1|Gravity Sensor|[-0.297173,3.9746835,8.960131]|1477918487863
1|YAS537 Magnetic Sensor|[8.7,-29.9,-31.4]|1477918487863
1|K6DS3TR Acceleration Sensor|[-0.1699935,3.9361877,8.463761]|1477918487863
1|K6DS3TR Acceleration Sensor|[-0.1987248,3.9457648,8.391933]|1477918487868
1|K6DS3TR Gyroscope Sensor|[0.052534413,0.064751714,-0.009773844]|1477918487867
1|K6DS3TR Gyroscope Sensor|[0.04642576,0.09407325,-0.010995574]|1477918487872
1|Linear Acceleration Sensor|[0.09315032,-0.032963753,-0.56657505]|1477918487873
